16,16,16,0,LG 2018 CVS1 HDR10 20-Point Tone Curve Targets [stimulus level] 1000 nit master
70,70,70,253,
85,85,85,321,
98,98,98,385,
106,106,106,420,
113,113,113,452,
116,116,116,468,
119,119,119,481,
122,122,122,497,
126,126,126,512,
129,129,129,528,
133,133,133,545,
136,136,136,561,
139,139,139,576,
142,142,142,590,
146,146,146,607,
149,149,149,623,
152,152,152,638,
155,155,155,652,
159,159,159,669,
235,235,235,1023,
