16,16,16,0,LG 2021 HDR10 22-Point Tone Curve Targets [stimulus level] 1000 nit master
20,20,20,17,
27,27,27,53,
48,48,48,148,
66,66,66,235,
80,80,80,300,
91,91,91,350,
100,100,100,393,
108,108,108,430,
115,115,115,463,
121,121,121,492,
127,127,127,518,
132,132,132,543,
137,137,137,565,
141,141,141,585,
145,145,145,604,
149,149,149,620,
152,152,152,638,
156,156,156,653,
159,159,159,668,
161,161,161,680,
165,165,165,695,
235,235,235,1023,
